id,repo,entity_type,capability_bucket,connection_strength,n_msgs,n_unique_speakers,difficulty
corefx_2019-07-24_issue_48,dotnet/wpf,issue,,2,6,3,
corefx_2019-07-24_issue_85,dotnet/wpf,issue,,2,6,3,
corefx_2019-08-13_issue_37044,dotnet/runtime,issue,,2,21,5,
corefx_2019-08-14_issue_2587,powershell/powershell,issue,,2,5,4,
corefx_2019-08-14_issue_76,dotnet/infer,issue,,3,5,4,
corefx_2019-08-15_issue_40351,dotnet/runtime,issue,,3,8,4,
corefx_2019-08-15_issue_5118,dotnet/runtime,issue,,2,8,4,
corefx_2019-08-16_issue_40374,dotnet/runtime,issue,,3,6,2,
corefx_2019-08-19_artifact_39001,dotnet/corefx,pr,,3,5,2,
corefx_2019-08-19_issue_40405,dotnet/runtime,issue,,3,5,2,
corefx_2019-08-25_artifact_27445,dotnet/runtime,issue,,3,71,2,
corefx_2019-08-25_pr_40570,dotnet/corefx,pr,,3,17,3,
corefx_2019-08-28_issue_167,dotnet/sqlclient,issue,,3,16,3,
corefx_2019-09-02_issue_26465,dotnet/runtime,issue,,3,29,6,
corefx_2019-09-03_issue_11159,dotnet/roslyn,issue,,3,12,2,
corefx_2019-09-04_issue_120,dotnet/announcements,issue,,2,6,3,
corefx_2019-09-17_issue_40947,dotnet/runtime,issue,,3,6,4,
corefx_2019-09-20_issue_36039,dotnet/roslyn,issue,,2,9,3,
corefx_2019-09-27_issue_418,dotnet/sourcelink,issue,,3,3,2,
corefx_2019-10-21_issue_38271,dotnet/corefx,pr,,3,56,7,
corefx_2019-10-21_issue_40846,dotnet/runtime,issue,,3,127,5,
corefx_2019-10-21_pr_248,dotnet/sqlclient,pr,,3,167,8,
corefx_2019-10-21_pr_36970,dotnet/roslyn,pr,,3,7,2,
corefx_2019-10-21_pr_37241,dotnet/corefx,pr,,3,149,6,
corefx_2019-10-23_issue_13475,dotnet/docs,issue,,2,8,3,
deeplearning4j_2015-05-20_issue_270,deeplearning4j/deeplearning4j,issue,,3,20,2,
deeplearning4j_2015-05-21_artifact_257,deeplearning4j/deeplearning4j,issue,,3,18,4,
deeplearning4j_2015-05-25_issue_259,deeplearning4j/deeplearning4j,issue,,3,13,4,
deeplearning4j_2015-06-02_issue_304,deeplearning4j/deeplearning4j,issue,,3,67,3,
deeplearning4j_2015-06-03_issue_307,deeplearning4j/deeplearning4j,issue,,3,17,3,
deeplearning4j_2015-06-09_artifact_259,deeplearning4j/deeplearning4j,issue,,3,22,3,
deeplearning4j_2015-06-11_issue_318,deeplearning4j/deeplearning4j,issue,,3,30,2,
deeplearning4j_2015-06-12_pr_330,deeplearning4j/deeplearning4j,pr,,3,98,7,
deeplearning4j_2015-06-14_issue_337,deeplearning4j/deeplearning4j,issue,,3,32,4,
deeplearning4j_2015-06-16_issue_318,deeplearning4j/deeplearning4j,issue,,3,49,2,
deeplearning4j_2015-06-16_issue_346,deeplearning4j/deeplearning4j,issue,,3,41,5,
deeplearning4j_2015-06-17_artifact_349,deeplearning4j/deeplearning4j,issue,,3,15,2,
deeplearning4j_2015-06-17_issue_350,deeplearning4j/deeplearning4j,issue,,3,70,2,
deeplearning4j_2015-06-18_issue_352,deeplearning4j/deeplearning4j,issue,,3,24,3,
deeplearning4j_2015-06-18_issue_355,deeplearning4j/deeplearning4j,issue,,3,8,2,
deeplearning4j_2015-06-24_pr_366,deeplearning4j/deeplearning4j,pr,,3,11,3,
deeplearning4j_2015-06-29_artifact_372,deeplearning4j/deeplearning4j,issue,,3,19,2,
deeplearning4j_2015-06-29_issue_372,deeplearning4j/deeplearning4j,issue,,3,19,2,
deeplearning4j_2015-07-02_artifact_350,deeplearning4j/deeplearning4j,issue,,3,8,2,
deeplearning4j_2015-07-03_pr_394,deeplearning4j/deeplearning4j,pr,,3,112,3,
deeplearning4j_2015-07-07_issue_400,deeplearning4j/deeplearning4j,issue,,3,14,2,
deeplearning4j_2015-07-08_issue_259,deeplearning4j/deeplearning4j,issue,,3,5,2,
deeplearning4j_2015-07-10_pr_1290,apache/spark,pr,,2,35,3,
deeplearning4j_2015-07-10_pr_3222,apache/spark,pr,,2,20,3,
deeplearning4j_2015-07-13_issue_297,deeplearning4j/deeplearning4j,issue,,3,28,3,
deeplearning4j_2015-07-14_issue_452,deeplearning4j/deeplearning4j,issue,,3,18,2,
deeplearning4j_2015-07-15_issue_452,deeplearning4j/deeplearning4j,issue,,3,54,2,
deeplearning4j_2015-07-15_pr_454,deeplearning4j/deeplearning4j,pr,,3,14,2,
deeplearning4j_2015-07-15_pr_460,deeplearning4j/deeplearning4j,pr,,3,54,2,
deeplearning4j_2015-07-16_artifact_392,deeplearning4j/deeplearning4j,issue,,3,6,2,
deeplearning4j_2015-07-16_artifact_429,deeplearning4j/deeplearning4j,issue,,3,7,2,
deeplearning4j_2015-07-16_issue_392,deeplearning4j/deeplearning4j,issue,,3,6,2,
deeplearning4j_2015-07-17_issue_468,deeplearning4j/deeplearning4j,issue,,3,37,3,
deeplearning4j_2015-07-20_issue_487,deeplearning4j/deeplearning4j,issue,,3,28,3,
deeplearning4j_2015-07-21_issue_466,deeplearning4j/deeplearning4j,issue,,2,11,2,
deeplearning4j_2015-07-22_issue_466,deeplearning4j/deeplearning4j,issue,,2,18,2,
deeplearning4j_2015-07-23_issue_466,deeplearning4j/deeplearning4j,issue,,2,24,3,
gulp_2015-04-02_pr_998,gulpjs/gulp,pr,,3,7,2,
gulp_2015-04-23_issue_23,gulpjs/vinyl-fs,issue,,3,12,3,
gulp_2015-04-29_issue_308,yeoman/generator-webapp,issue,,3,8,3,
gulp_2015-05-15_issue_651,gulpjs/gulp,issue,,3,11,3,
gulp_2015-05-15_issue_845,gulpjs/gulp,issue,,3,11,3,
gulp_2015-09-07_issue_528,browsersync/browser-sync,issue,,2,20,2,
gulp_2015-09-11_issue_1250,gulpjs/gulp,issue,,3,3,2,
gulp_2015-10-22_issue_1986,nodejs/node-v0.x-archive,issue,,2,6,2,
gulp_2015-10-29_issue_279,browserify/watchify,issue,,3,4,2,
gulp_2016-01-19_issue_62,sindresorhus/gulp-zip,issue,,3,5,2,
gulp_2016-01-25_issue_155,sindresorhus/gulp-ruby-sass,issue,,2,48,4,
gulp_2016-01-27_issue_803,gulpjs/gulp,issue,,3,8,2,
gulp_2016-03-29_issue_396,gulpjs/gulp,issue,,2,11,3,
gulp_2016-04-20_issue_1486,gulpjs/gulp,issue,,3,16,3,
gulp_2016-05-17_pr_1554,gulpjs/gulp,pr,,3,8,3,
gulp_2016-06-28_issue_1268,gulpjs/gulp,issue,,3,6,2,
gulp_2016-10-05_issue_40,sindresorhus/del,issue,,3,60,2,
gulp_2017-02-10_issue_93,babel/gulp-babel,issue,,2,7,2,
gulp_2018-01-22_issue_71,gulpjs/gulp,issue,,3,13,2,
gulp_2018-03-04_issue_150,kevva/download,issue,,3,25,2,
gulp_2018-03-27_artifact_70,lazd/gulp-replace,issue,,3,6,2,
gulp_2018-05-09_issue_205,google/material-design-icons,issue,,3,25,2,
magento2_2015-07-14_issue_1474,magento/magento2,issue,,3,46,3,
magento2_2015-12-04_issue_642,magento/magento2,issue,,3,8,4,
magento2_2015-12-08_issue_2634,magento/magento2,issue,,3,23,2,
magento2_2015-12-11_issue_2594,magento/magento2,issue,,2,3,2,
magento2_2015-12-11_issue_2616,magento/magento2,issue,,3,4,2,
magento2_2016-06-02_issue_4619,magento/magento2,issue,,3,7,2,
magento2_2017-04-18_issue_4454,magento/magento2,issue,,3,4,3,
magento2_2017-04-27_issue_7525,magento/magento2,issue,,3,7,2,
magento2_2019-01-23_pr_18472,magento/magento2,pr,,3,6,2,
mailboxer_2014-10-03_artifact_306,mailboxer/mailboxer,issue,,3,7,2,
material-design-lite_2015-08-19_issue_781,google/material-design-lite,issue,,3,10,2,
material-design-lite_2015-08-19_pr_1437,google/material-design-lite,pr,,3,9,3,
material-design-lite_2015-08-20_issue_64,google/material-design-lite,issue,,3,8,2,
material-design-lite_2015-08-20_pr_238,google/material-design-lite,pr,,3,8,2,
material-design-lite_2015-08-21_issue_1445,google/material-design-lite,issue,,3,7,2,
material-design-lite_2015-08-21_pr_1391,google/material-design-lite,pr,,3,51,5,
material-design-lite_2015-08-26_issue_276,angular/material,issue,,3,23,4,
material-design-lite_2015-08-27_pr_744,google/material-design-lite,pr,,3,26,3,
material-design-lite_2015-08-28_issue_1495,google/material-design-lite,issue,,3,24,3,
material-design-lite_2015-08-28_pr_1170,google/material-design-lite,pr,,3,19,2,
material-design-lite_2015-09-01_pr_1519,google/material-design-lite,pr,,3,20,2,
material-design-lite_2015-09-03_issue_146,google/material-design-lite,issue,,3,48,5,
material-design-lite_2015-09-03_pr_1542,google/material-design-lite,pr,,3,48,5,
material-design-lite_2015-09-16_issue_1016,google/material-design-lite,issue,,3,23,3,
material-design-lite_2016-01-22_issue_939,google/material-design-lite,issue,,3,4,2,
material-design-lite_2016-02-01_issue_4053,google/material-design-lite,issue,,3,5,2,
material-design-lite_2016-02-01_pr_4057,google/material-design-lite,pr,,3,15,2,
material-design-lite_2016-02-23_issue_1748,google/material-design-lite,issue,,3,9,4,
material-design-lite_2016-03-02_pr_4156,google/material-design-lite,pr,,3,10,2,
material-design-lite_2016-05-13_pr_4351,google/material-design-lite,pr,,3,12,2,
material-design-lite_2016-05-14_issue_4275,google/material-design-lite,issue,,3,24,2,
material-design-lite_2016-05-20_commit_351d98411d70598585d7f7ee770262ff94cf55a8,google/material-design-lite,commit,,2,6,2,
material-design-lite_2016-06-30_issue_231,google/material-design-lite,issue,,3,10,2,
material-design-lite_2016-06-30_issue_4495,google/material-design-lite,issue,,2,6,2,
material-design-lite_2016-07-06_issue_699,katspaugh/wavesurfer.js,issue,,2,4,2,
material-design-lite_2016-07-12_issue_348,angular/components,issue,,2,25,3,
material-design-lite_2016-08-19_issue_1246,google/material-design-lite,issue,,3,4,3,
material-design-lite_2016-08-20_issue_4687,google/material-design-lite,issue,,3,105,4,
material-design-lite_2016-09-09_pr_4732,google/material-design-lite,pr,,3,44,4,
material-design-lite_2016-09-26_pr_4794,google/material-design-lite,pr,,3,4,2,
material-design-lite_2017-01-03_issue_156,material-components/material-components-web,issue,,3,9,2,
meteor_2014-12-16_issue_1,meteorcommunity/discussions,issue,,3,27,4,
meteor_2014-12-16_issue_5,html5cat/bootstrap-material-design,issue,,2,24,4,
meteor_2014-12-16_pr_15376,twbs/bootstrap,pr,,3,27,4,
meteor_2014-12-17_issue_1703,meteor/meteor,issue,,3,13,5,
meteor_2014-12-17_issue_26,meteorcommunity/discussions,issue,,3,19,5,
meteor_2014-12-17_issue_3185,meteor/meteor,issue,,2,25,3,
meteor_2014-12-20_pr_1,numtel/meteor-mysql,pr,,2,12,2,
meteor_2014-12-21_pr_15376,twbs/bootstrap,pr,,3,11,2,
meteor_2014-12-21_pr_3340,meteor/meteor,pr,,3,32,3,
meteor_2014-12-29_issue_190,discovermeteor/microscope,issue,,3,20,2,
meteor_2014-12-29_issue_2981,meteor/meteor,issue,,3,9,2,
meteor_2015-01-21_pr_3526,meteor/meteor,pr,,3,15,3,
meteor_2015-02-09_commit_9dd8a2791c34156ede65acbf4a167b1ef5a10b63,yubozhao/meteor-accounts-instagram,commit,,2,11,6,
meteor_2015-02-09_issue_4,pobuchi/meteor-accounts-linkedin,issue,,3,11,6,
meteor_2015-02-09_pr_2,pobuchi/meteor-linkedin,pr,,3,11,6,
meteor_2015-03-03_issue_333,meteor-community-packages/meteor-autoform,issue,,3,5,3,
meteor_2015-03-19_artifact_3956,meteor/meteor,issue,,3,25,5,
meteor_2015-04-17_issue_4220,meteor/meteor,issue,,3,9,2,
meteor_2015-05-10_issue_525,meteor-community-packages/meteor-collectionfs,issue,,3,19,2,
meteor_2015-06-05_issue_14,meteorcommunity/discussions,issue,,2,101,5,
meteor_2015-06-07_issue_4522,meteor/meteor,issue,,3,7,2,
meteor_2015-06-24_issue_3698,meteor/meteor,issue,,3,12,2,
meteor_2015-07-09_issue_4711,meteor/meteor,issue,,3,66,3,
meteor_2015-07-23_issue_452,meteor-community-packages/meteor-collectionfs,issue,,3,18,4,
meteor_2015-07-31_issue_32,grigio/meteor-babel,issue,,3,6,4,
meteor_2015-08-31_artifact_5067,meteor/meteor,issue,,3,19,2,
meteor_2015-08-31_issue_5067,meteor/meteor,issue,,3,19,2,
meteor_2015-09-10_issue_1185,novus/nvd3,issue,,3,15,2,
meteor_2015-09-15_issue_1433,iron-meteor/iron-router,issue,,3,19,4,
meteor_2015-09-21_issue_3409,meteor/meteor,issue,,3,4,2,
meteor_2015-09-24_issue_40,lepozepo/cloudinary,issue,,3,14,4,
meteor_2015-09-30_issue_202,jsx-eslint/eslint-plugin-react,issue,,2,8,2,
meteor_2015-10-01_issue_4933,meteor/meteor,issue,,3,3,2,
meteor_2015-10-01_issue_5349,meteor/meteor,issue,,3,18,3,
meteor_2015-10-07_issue_3,jackadams/constellation-distro,issue,,3,52,6,
meteor_2015-10-20_issue_23,beaugunderson/ip-address,issue,,2,5,2,
meteor_2015-11-06_issue_5621,meteor/meteor,issue,,3,13,5,
meteor_2015-11-11_issue_2695,videojs/video.js,issue,,3,37,3,
meteor_2015-11-21_issue_38,numtel/meteor-mysql,issue,,3,24,4,
meteor_2015-11-29_issue_678,meteor-community-packages/meteor-autoform,issue,,2,32,3,
meteor_2015-12-30_pr_414,kadirahq/flow-router,pr,,3,10,2,
meteor_2016-01-01_pr_414,kadirahq/flow-router,pr,,3,9,2,
meteor_2016-01-14_issue_1834,meteor/meteor,issue,,2,26,6,
meteor_2016-02-03_issue_123,brenden/node-webshot,issue,,3,22,3,
meteor_2016-02-22_issue_537,kadirahq/flow-router,issue,,3,22,2,
meteor_2016-03-02_issue_248,framework7io/framework7,issue,,3,26,4,
meteor_2016-03-03_issue_248,framework7io/framework7,issue,,3,36,8,
meteor_2016-03-04_issue_3603,meteor/meteor,issue,,3,130,5,
meteor_2016-03-29_issue_6016,meteor/meteor,issue,,2,16,3,
meteor_2016-04-22_issue_180,microsoft/wsl,issue,,3,3,2,
meteor_2016-06-09_issue_887,meteor-community-packages/meteor-collectionfs,issue,,3,10,4,
meteor_2016-06-13_issue_34,pem--/meteor-helper,issue,,2,41,6,
meteor_2016-06-22_issue_7247,meteor/meteor,issue,,3,42,7,
meteor_2016-07-01_issue_6529,meteor/meteor,issue,,3,9,4,
meteor_2016-07-06_issue_2,meteordemoapps/onsenui2js-demo,issue,,3,19,2,
meteor_2016-07-25_issue_4174,mui/material-ui,issue,,2,5,2,
meteor_2016-07-28_issue_1449,meteor-community-packages/meteor-autoform,issue,,3,19,7,
meteor_2016-08-03_issue_7563,meteor/meteor,issue,,3,148,9,
meteor_2016-08-04_issue_4170,meteor/meteor,issue,,2,10,3,
meteor_2016-08-11_artifact_6258,meteor/meteor,issue,,2,30,2,
meteor_2016-08-11_issue_201,meteor-community-packages/meteor-scss,issue,,3,28,2,
meteor_2016-08-11_issue_6258,meteor/meteor,issue,,2,30,2,
meteor_2016-09-09_issue_1,themeteorchef/building-complex-forms,issue,,3,12,2,
meteor_2016-10-17_artifact_7594,meteor/meteor,issue,,2,7,3,
meteor_2016-10-17_issue_7594,meteor/meteor,issue,,2,7,3,
meteor_2016-11-30_issue_332,zodern/meteor-up,issue,,3,21,4,
meteor_2016-11-30_issue_52,zodern/meteor-up,issue,,3,21,4,
meteor_2016-12-07_issue_323,zodern/meteor-up,issue,,3,31,2,
meteor_2016-12-10_issue_8135,meteor/meteor,issue,,3,15,4,
meteor_2016-12-18_issue_172,inprogress-team/react-native-meteor,issue,,3,17,4,
meteor_2017-01-05_issue_430,meteor-community-packages/meteor-collectionfs,issue,,3,65,7,
meteor_2017-01-12_issue_7988,meteor/meteor,issue,,3,6,2,
meteor_2017-01-27_issue_10,fractal-code/meteor-azure,issue,,3,36,2,
meteor_2017-02-16_issue_3799,meteor/meteor,issue,,3,4,3,
meteor_2017-02-23_issue_2692,angular/angular-cli,issue,,3,5,2,
meteor_2017-02-27_issue_165,meteor-community-packages/meteor-scss,issue,,3,7,2,
meteor_2017-03-06_issue_3852,meteor/meteor,issue,,3,6,2,
meteor_2017-04-28_issue_2,jedwards1211/react-meteor-data,issue,,3,137,3,
meteor_2017-05-10_issue_301,meteor-community-packages/raix-push,issue,,3,22,4,
meteor_2017-07-23_issue_8464,meteor/meteor,issue,,3,7,2,
meteor_2017-07-30_issue_8464,meteor/meteor,issue,,3,3,2,
meteor_2017-09-11_issue_251,veliovgroup/meteor-files,issue,,3,9,2,
meteor_2017-09-12_issue_29,dommmel/fill-pdf,issue,,2,11,2,
meteor_2017-09-20_issue_8645,meteor/meteor,issue,,3,15,2,
meteor_2017-09-27_pr_8756,meteor/meteor,pr,,3,6,2,
meteor_2017-10-11_issue_9202,meteor/meteor,issue,,3,17,2,
meteor_2018-02-18_issue_578,veliovgroup/meteor-files,issue,,3,6,3,
meteor_2018-03-27_issue_5210,rocketchat/rocket.chat,issue,,2,23,3,
meteor_2018-06-15_issue_152,peerlibrary/meteor-blaze-components,issue,,3,3,2,
meteor_2018-10-17_issue_41,jshimko/meteor-launchpad,issue,,3,14,2,
meteor_2018-11-17_issue_324,nodejs/node,issue,,3,7,2,
open-event-attendee-android_2015-08-21_issue_29,fossasia/open-event,issue,,3,23,2,
open-event-attendee-android_2015-08-22_pr_77,fossasia/open-event-attendee-android,pr,,2,7,2,
open-event-attendee-android_2015-12-06_issue_79,fossasia/open-event-wsgen,issue,,3,16,3,
open-event-attendee-android_2015-12-06_issue_81,fossasia/open-event-wsgen,issue,,2,5,2,
open-event-attendee-android_2015-12-07_pr_82,fossasia/open-event-wsgen,pr,,3,28,2,
open-event-attendee-android_2016-06-07_issue_238,fossasia/open-event-wsgen,issue,,2,17,3,
open-event-attendee-android_2016-07-18_pr_38,fossasia/open-event,pr,,3,6,2,
open-event-attendee-android_2016-08-02_issue_56,fossasia/open-event,issue,,3,9,2,
open-event-attendee-android_2016-08-08_issue_277,sendgrid/sendgrid-php,issue,,3,4,2,
open-event-attendee-android_2016-08-13_issue_61,fossasia/open-event,issue,,3,10,2,
open-event-attendee-android_2016-08-15_commit_d67e9d50e7882e3ae8d491e75c8b2d8cc459af69,fossasia/open-event,commit,,2,32,2,
open-event-attendee-android_2016-08-15_pr_73,fossasia/open-event,pr,,3,32,2,
open-event-attendee-android_2016-08-19_issue_85,fossasia/open-event,issue,,3,62,3,
open-event-attendee-android_2017-06-05_pr_148,fossasia/open-event,pr,,3,3,2,
open-event-attendee-android_2017-06-07_issue_12,wilm0r/giggity,issue,,3,80,2,
open-event-attendee-android_2017-06-07_issue_134,fossasia/open-event,issue,,3,89,2,
open-event-attendee-android_2017-06-07_issue_139,fossasia/open-event,issue,,3,88,2,
open-event-attendee-android_2017-06-07_issue_151,fossasia/labs.fossasia.org,issue,,3,21,2,
open-event-attendee-android_2017-06-07_pr_13,wilm0r/giggity,pr,,3,89,2,
open-event-attendee-android_2017-06-25_issue_187,fossasia/open-event,issue,,3,51,7,
open-event-attendee-android_2017-07-06_issue_14,wilm0r/giggity,issue,,3,56,4,
open-event-attendee-android_2017-07-06_pr_15,wilm0r/giggity,pr,,3,56,4,
open-event-attendee-android_2017-07-06_pr_189,fossasia/open-event,pr,,3,6,3,
open-event-attendee-android_2017-07-17_issue_11,splitbrain/giraffe,issue,,2,25,4,
open-event-attendee-android_2017-07-17_issue_56,fossasia/open-event,issue,,3,20,3,
open-event-attendee-android_2017-08-12_commit_e9159fbf9687af97ab78890637ebd4f47596f0b5,fossasia/open-event-organizer-android,commit,,2,3,2,
open-event-attendee-android_2017-08-12_commit_f03fb13971c9a65294e53e3a9394081ab23e63ef,fossasia/open-event-organizer-android,commit,,3,3,2,
open-event-attendee-android_2018-07-01_issue_106,fossasia/open-event-attendee-android,issue,,3,19,5,
open-event-attendee-android_2018-07-22_issue_1302,fossasia/susi_android,issue,,3,9,4,
open-event-attendee-android_2018-11-01_pr_641,fossasia/open-event-attendee-android,pr,,3,3,2,
open-event-attendee-android_2018-11-03_artifact_684,fossasia/open-event-attendee-android,pr,,3,8,2,
open-event-attendee-android_2018-11-03_issue_683,fossasia/open-event-attendee-android,issue,,3,8,2,
open-event-attendee-android_2019-03-30_issue_1474,fossasia/open-event-attendee-android,issue,,3,15,5,
open-event-attendee-android_2019-05-27_issue_1831,fossasia/open-event-attendee-android,issue,,3,28,3,
open-event-attendee-android_2019-06-07_artifact_1900,fossasia/open-event-attendee-android,pr,,3,15,3,
open-event-attendee-android_2019-06-12_issue_1881,fossasia/open-event-attendee-android,issue,,3,9,4,
open-event-attendee-android_2019-06-12_pr_1931,fossasia/open-event-attendee-android,pr,,3,9,4,
open-event-attendee-android_2019-07-01_issue_658,fossasia/open-event-attendee-android,issue,,3,4,2,
open-event-attendee-android_2019-07-03_pr_6042,fossasia/open-event-server,pr,,2,3,2,
react-starter-kit_2015-02-09_commit_00d2f2583225a2aa976a40750360f934ce71f505,goatslacker/react-starter-kit,commit,,3,13,2,
react-starter-kit_2015-02-13_pr_64,kriasoft/react-starter-kit,pr,,3,44,2,
react-starter-kit_2015-07-08_issue_68,adametry/gulp-eslint,issue,,2,21,3,
react-starter-kit_2015-07-24_pr_182,kriasoft/react-starter-kit,pr,,3,19,2,
react-starter-kit_2015-08-26_pr_1,bringjacket/www,pr,,3,16,2,
react-starter-kit_2015-09-03_issue_10,kriasoft/universal-router,issue,,3,5,2,
react-starter-kit_2015-09-16_issue_121,kriasoft/react-starter-kit,issue,,3,4,3,
react-starter-kit_2015-10-09_pr_269,kriasoft/react-starter-kit,pr,,3,14,3,
react-starter-kit_2015-11-13_issue_243,kriasoft/react-starter-kit,issue,,3,14,4,
react-starter-kit_2015-11-16_issue_8141,nodejs/node-v0.x-archive,issue,,2,52,2,
react-starter-kit_2015-12-02_pr_333,kriasoft/react-starter-kit,pr,,3,6,2,
react-starter-kit_2015-12-07_pr_335,kriasoft/react-starter-kit,pr,,3,5,3,
react-starter-kit_2015-12-17_artifact_352,kriasoft/react-starter-kit,pr,,3,4,2,
react-starter-kit_2015-12-17_pr_352,kriasoft/react-starter-kit,pr,,3,4,2,
react-starter-kit_2015-12-19_issue_337,kriasoft/react-starter-kit,issue,,2,3,3,
react-starter-kit_2015-12-20_issue_425,webpack/webpack,issue,,3,18,2,
react-starter-kit_2015-12-26_artifact_368,kriasoft/react-starter-kit,issue,,3,12,2,
react-starter-kit_2015-12-27_commit_8da2f4eee616cc295c07ab192b1de9e054f00110,kriasoft/react-starter-kit,commit,,2,13,3,
react-starter-kit_2016-01-03_pr_377,kriasoft/react-starter-kit,pr,,3,12,6,
react-starter-kit_2016-01-20_artifact_343,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-01-20_pr_343,kriasoft/react-starter-kit,pr,,3,4,2,
react-starter-kit_2016-01-25_issue_179,kriasoft/react-starter-kit,issue,,3,18,3,
react-starter-kit_2016-02-03_issue_10,kriasoft/universal-router,issue,,3,30,5,
react-starter-kit_2016-02-03_issue_179,kriasoft/react-starter-kit,issue,,3,82,3,
react-starter-kit_2016-02-03_issue_375,kriasoft/react-starter-kit,issue,,3,7,2,
react-starter-kit_2016-02-07_issue_370,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2016-02-09_issue_400,kriasoft/react-starter-kit,issue,,3,5,2,
react-starter-kit_2016-02-19_pr_448,kriasoft/react-starter-kit,pr,,3,3,3,
react-starter-kit_2016-02-20_pr_450,kriasoft/react-starter-kit,pr,,3,10,4,
react-starter-kit_2016-02-26_pr_21,kriasoft/isomorphic-style-loader,pr,,3,12,3,
react-starter-kit_2016-02-27_issue_467,kriasoft/react-starter-kit,issue,,3,10,3,
react-starter-kit_2016-02-28_issue_22,kriasoft/react-starter-kit,issue,,3,6,2,
react-starter-kit_2016-03-08_artifact_422,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-03-08_artifact_93,kriasoft/react-starter-kit,issue,,3,9,3,
react-starter-kit_2016-03-08_pr_328,kriasoft/react-starter-kit,pr,,3,7,2,
react-starter-kit_2016-03-09_artifact_490,kriasoft/react-starter-kit,issue,,3,21,7,
react-starter-kit_2016-03-09_issue_490,kriasoft/react-starter-kit,issue,,3,15,4,
react-starter-kit_2016-04-04_pr_197,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-04-09_issue_2184,pugjs/pug,issue,,3,3,2,
react-starter-kit_2016-04-18_issue_587,kriasoft/react-starter-kit,issue,,3,16,2,
react-starter-kit_2016-04-19_artifact_590,kriasoft/react-starter-kit,pr,,3,48,7,
react-starter-kit_2016-04-19_issue_121,kriasoft/react-starter-kit,issue,,3,5,2,
react-starter-kit_2016-04-21_artifact_603,kriasoft/react-starter-kit,pr,,3,49,2,
react-starter-kit_2016-04-21_pr_584,kriasoft/react-starter-kit,pr,,3,49,2,
react-starter-kit_2016-04-21_pr_603,kriasoft/react-starter-kit,pr,,3,49,2,
react-starter-kit_2016-04-22_pr_609,kriasoft/react-starter-kit,pr,,3,6,2,
react-starter-kit_2016-04-22_pr_613,kriasoft/react-starter-kit,pr,,3,11,4,
react-starter-kit_2016-04-26_issue_437,formatjs/formatjs,issue,,3,4,2,
react-starter-kit_2016-04-26_pr_613,kriasoft/react-starter-kit,pr,,3,7,2,
react-starter-kit_2016-04-26_pr_624,kriasoft/react-starter-kit,pr,,2,10,2,
react-starter-kit_2016-04-27_pr_624,kriasoft/react-starter-kit,pr,,3,20,4,
react-starter-kit_2016-04-28_issue_634,tryghost/node-sqlite3,issue,,3,14,3,
react-starter-kit_2016-04-29_pr_613,kriasoft/react-starter-kit,pr,,3,15,4,
react-starter-kit_2016-05-05_issue_20,kriasoft/react-starter-kit,issue,,2,22,2,
react-starter-kit_2016-05-05_pr_613,kriasoft/react-starter-kit,pr,,3,7,5,
react-starter-kit_2016-05-07_issue_179,kriasoft/react-starter-kit,issue,,3,52,2,
react-starter-kit_2016-05-07_issue_6082,eslint/eslint,issue,,3,10,2,
react-starter-kit_2016-05-07_pr_642,kriasoft/react-starter-kit,pr,,3,11,4,
react-starter-kit_2016-05-10_issue_727,browsersync/browser-sync,issue,,3,16,3,
react-starter-kit_2016-05-13_issue_650,kriasoft/react-starter-kit,pr,,3,20,4,
react-starter-kit_2016-05-13_pr_650,kriasoft/react-starter-kit,pr,,3,20,4,
react-starter-kit_2016-05-14_pr_613,kriasoft/react-starter-kit,pr,,3,5,2,
react-starter-kit_2016-05-17_pr_650,kriasoft/react-starter-kit,pr,,3,11,2,
react-starter-kit_2016-05-18_issue_138,graphql/graphiql,issue,,3,3,2,
react-starter-kit_2016-05-18_issue_89,graphql/express-graphql,issue,,3,5,4,
react-starter-kit_2016-05-18_pr_650,kriasoft/react-starter-kit,pr,,3,23,3,
react-starter-kit_2016-05-18_pr_661,kriasoft/react-starter-kit,pr,,3,5,4,
react-starter-kit_2016-05-18_pr_662,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-05-18_pr_663,kriasoft/react-starter-kit,pr,,3,24,3,
react-starter-kit_2016-05-26_issue_669,kriasoft/react-starter-kit,issue,,3,94,3,
react-starter-kit_2016-06-03_issue_179,kriasoft/react-starter-kit,issue,,3,23,4,
react-starter-kit_2016-06-15_pr_697,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-06-19_pr_697,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-06-21_commit_d6bf9186910384643b1202ac316f12f88e8456b0,rotatordisk92/isomorphic-style-loader,commit,,2,56,3,
react-starter-kit_2016-06-27_issue_46,kriasoft/isomorphic-style-loader,issue,,3,3,2,
react-starter-kit_2016-07-05_issue_579,dvdzkwsk/react-redux-starter-kit,issue,,3,5,2,
